"","Student_ID","duration","service_categories","service_date","description","prompt_response","service_organization","Social_Impact_Board","Social_Impact_Program_Leader","Recurring_Programs","Social_Impact_Classes","Social_Impact_Clubs","result","Year_Month","Year","Month","Modified_Year"
"826",27063,1,"Empathy",2023-10-22,"100","Please Explain. Response: we made pillowcases to the soldiers which made me think about the soldiers and what they do for our country.","Operation Gratitude",NA,NA,NA,NA,NA,"100","2023-10",2023,10,2024
"827",27099,1,"Empathy",2023-10-22,"We decorated pillow cases and wrote notes for Operation gratitude","Please Explain. Response: 50-empathy. It made me stop and think about how veterans serving our country helps us live in freedom every day, which is not something I usually think about.","Operation Gratitude",NA,NA,NA,NA,NA,"50","2023-10",2023,10,2024
"828",27149,1,"Empathy",2023-10-22,"We decorated pillow cases for the troops over seas","Please Explain. Response: We decorated pillow cases for the troops over seas","Operation Kindness",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"829",25165,1,"Empathy",2023-10-22,"With the people in the Service Committee, we discussed ways we could help raise awareness of Wesley Rankin. I also helped decorate the bulletin boards in the center.","Please Explain. Response: 90; all the work I do with the service committee is empathy driven. The initiatives we planned during the meeting today are to help low-income families.","Wesley Rankin Community Center",NA,NA,NA,NA,NA,"90","2023-10",2023,10,2024
"830",26131,2,"Advocacy Skills",2023-10-15,"I shelved books today in all sections.","Please Explain. Response: I would rate this a 80 out to 100 for advocacy skills.","Plano Library Shelving",NA,NA,NA,NA,NA,"80","2023-10",2023,10,2024
"831",26131,2,"Designing a Solution",2023-10-22,"I shelved books and pulled holds today.","Please Explain. Response: I think this service would be a 87 out of 100.","Plano Library Shelving",NA,NA,NA,NA,NA,"87","2023-10",2023,10,2024
"832",26131,1.5,"Exploring Purpose",2023-10-20,"Me and my club, Girls Who Code, went to an elementary school to go teach kids about coding, computer science, and technology.","Please Explain. Response: I think this allowed me to connect with younger children so I give it an 90 out of 100.","Girls Who Code",NA,NA,NA,NA,NA,"90","2023-10",2023,10,2024
"833",26131,0.5,"Designing a Solution",2023-09-29,"We had a club meeting today.","Please Explain. Response: We introduced our club GWC and went over logistics.","Girls Who Code",NA,NA,NA,NA,NA,"no_response","2023-09",2023,9,2024
"834",26070,3,"Real World Experience",2023-10-22,"84","Please Explain. Response: I taught my little sister's girl scout troop about different types of plastic, we picked up trash in the park, and recorded how much of it was practice. We talked about the problem with waste and which materials are recyclable. I think it represents real world experience because we were really out in the community seeing how plastic affects the environments.","Girl Scouts Volunteering",NA,NA,NA,NA,NA,"84","2023-10",2023,10,2024
"835",25062,1,"Exploring Purpose",2023-10-22,"80","Please Explain. Response: We had the opportunity to serve of the United to Learn Teen Board where we planned upcoming school community service events.","United to Learn",NA,NA,NA,NA,NA,"80","2023-10",2023,10,2024
"836",24141,5,"Designing a Solution",2023-10-22,"Created various logo options for a new Children’s Cancer Fund Teen Board logo. Also helped assemble halloween bags!","Please Explain. Response: 85, I love to work with people directly! But this is still amazing.","Children's Cancer Fund Teen Board",NA,NA,NA,NA,NA,"85","2023-10",2023,10,2024
"837",26054,4,"Empathy",2023-10-22,"I went and sat in a haunted house at the DPA to give out candy to kids when they went through the house. I also help set up the food station before hand.","Please Explain. Response: It was empathy since I took time out of my day to help work a haunted house to make kids happy with candy.","DPA",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"838",26069,1,"Real World Experience",2023-10-22,"90","Please Explain. Response: I met up online with a student from Turkey and I got to ask her questions, she asked me questions, we had a conversation, and she got to practice speaking english with me.","Turks Without Borders",NA,NA,NA,NA,NA,"90","2023-10",2023,10,2024
"839",25091,1.3,"Real World Experience",2023-10-20,"We helped with the school and assisted kids in PE. We also brought some coats from the coat drive over.","Please Explain. Response: We had real world experience by directly helping underprivileged kids, as well as kids with low literacy levels, disabilities, and underdeveloped social-emotional skills. We also directly helped kids by distributing coats from Hockaday's coat drive.","David G. Burnet Elementary",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"840",25006,2,"Advocacy Skills",2023-10-17,"conservation","Please Explain. Response: they came to talk with us about conservation within the dallas zoo aswell as what we can do to help","Dallas Zoo",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"841",27058,1,"Real World Experience",2023-10-23,"Designed the chalkboards in the Marcus mart pantry room","Please Explain. Response: I got a feel for what the pantry really was since I wasn’t sure what it was really for before I saw it.","Hockaday",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"842",26095,2,"Designing a Solution",2023-10-23,"I am on the steering committee of the Junior Symphony Ball.","Please Explain. Response: We made goody bags for the orchestra and dropped them off at the steering committee kickoff meeting.","Junior Symphony Ball",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"843",27163,1,"Real World Experience",2023-10-23,"Played with a bunch of Marcus elementary kids","Please Explain. Response: 80 I got to see how some kids experience their elementary carrer.",NA,NA,NA,NA,NA,NA,"80","2023-10",2023,10,2024
"844",25017,1,"Exploring Purpose",2023-10-23,"We went to marcus elementary and played with the kids to help them explore their athletic lives","Please Explain. Response: 84 we played multiple games with them","The Hockaday School",NA,NA,NA,NA,NA,"84","2023-10",2023,10,2024
"845",27007,1,"Empathy",2023-10-23,"I played with kids at Marcus elementary during there recess","Please Explain. Response: I showed empathy because we played with the kids so the teachers could rest","Hockaday",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"846",26005,1,"Empathy",2023-10-23,"We played sports outside with the kids.","Please Explain. Response: We played with children who did not have the same resources as us.","Marcus Elementary",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"847",27053,1,"Real World Experience",2023-10-23,"87","Please Explain. Response: I got an amazing dose of real world experience by enjoying a recess with some of the Marcus Elementary students. We played tag and soccer with them to foster a love of athletics in a student body with less exposure to proper athletic equipment. This helped me have more empathy and gave me an amazing real world experience of helping others and bringing joy to cherish forever! The smiles on the children’s faces when we waved and said hello was priceless!!","coaching for change",NA,NA,NA,NA,NA,"87","2023-10",2023,10,2024
"848",26052,1,"Designing a Solution",2023-10-23,"We worked with the kids on the Cavaleri, trying to raise the vocabulary levels in Dallas","Please Explain. Response: It was very interesting to see how the kids read with all of their different language barriers.","United to Learn",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"849",26035,1,"Empathy",2023-10-23,"We read about ears with the kids and helped them read words.","Please Explain. Response: 100","Arthur Kramer EL",NA,NA,NA,NA,NA,"100","2023-10",2023,10,2024
"850",26128,1,"Real World Experience",2023-10-23,"I tutored a little girl in math. We worked on colors and shapes and I got to work on my spanish skills.","Please Explain. Response: 90. She also needed help with her cutting skills and I taught her how to hold scissors.","John J. Pershing EL",NA,NA,NA,NA,NA,"90","2023-10",2023,10,2024
"851",26071,1,"Designing a Solution",2023-10-23,NA,"Please Explain. Response: We painted Pac-Man like trails on the wall for halloween so that the teachers didn’t need to after school hours","Anne Frank",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"852",25052,1,"Empathy",2023-10-23,NA,"Please Explain. Response: see previous","united 2 learn",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"853",26060,1,"Exploring Purpose",2023-10-23,"100","Please Explain. Response: By painting Pac-Man designs for the children at Anne Frank Elementary, I am exploring my artistic passions.","Anne Frank Elementary",NA,NA,NA,NA,NA,"100","2023-10",2023,10,2024
"854",25052,1,"Empathy",2023-10-20,NA,"Please Explain. Response: see previous","united 2 learn",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"855",25078,1,"Exploring Purpose",2023-10-23,NA,"Please Explain. Response: We tutored younger kids in math and English.","United To Learn",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"856",26132,1,"Advocacy Skills",2023-10-23,"90","Please Explain. Response: I was a leader and helped teachers get set up for Halloween.","Anne Frank EL",NA,NA,NA,NA,NA,"90","2023-10",2023,10,2024
"857",27096,1,"Exploring Purpose",2023-10-23,"tutored kids at an elementary school","Please Explain. Response: 60","United to Learn",NA,NA,NA,NA,NA,"60","2023-10",2023,10,2024
"858",25052,3,"Exploring Purpose",2023-10-22,NA,"Please Explain. Response: see previous","bridge lacrosse",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"859",26049,1,"Real World Experience",2023-10-23,"Tutoring","Please Explain. Response: I helped out with the prek class at foster elementary","Stephen C. Foster EL",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"860",24017,1.5,"Real World Experience",2023-10-23,"spoke spanish to help kids with math","Please Explain. Response: counting with my fingers, helping them write","Jose 'Joe' May EL",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"861",26103,1.5,"Designing a Solution",2023-10-23,"Today I helped second grade students with math at Foster elementary.","Please Explain. Response: Many kids did not understand the questions in their textbooks, so I did my best to explain how they could solve the questions.",NA,NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"862",25055,2,"Designing a Solution",2023-10-23,"I worked with elementary kids on their math skills and how to count up to 10","Please Explain. Response: 75, I felt like I designed a solution when tutoring these kids by finding different ways to explain the math problems for kids who didn’t understand as well.","Stephen C. Foster EL",NA,NA,NA,NA,NA,"75","2023-10",2023,10,2024
"863",25171,0.7,"Exploring Purpose",2023-10-23,"I helped elementary students practice their skills on identifying colors and shapes.","Please Explain. Response: My service contributed to a better understanding of exploring purpose as it gave me the opportunity to help kids develop rudimentary skills.","Pershing Elementary",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"864",24098,4,"Exploring Purpose",2023-10-23,"Co-chair for JSB and donated gift bags+gave speech to steering committee","Please Explain. Response: Real world experience because it gave me public speaking experience","Junior Symphony Ball",NA,NA,NA,NA,NA,"no_response","2023-10",2023,10,2024
"865",26129,1,"Empathy",2023-10-23,"100","Please Explain. Response: I like getting to talk to the children and learn more about them","walnut hill",NA,NA,NA,NA,NA,"100","2023-10",2023,10,2024
"866",27129,3,"Empathy",2023-10-23,"80","Please Explain. Response: Empathy for the dogs and cats that have no materials needed to live.
(I did one hour on the 22 of September and the  17 of October)","paws for a cause",NA,NA,NA,NA,NA,"80","2023-10",2023,10,2024
